pH,conductivity,turbidity,turbidity_raw,temperature,time
7.63,79.44,3000,525,12.63,2025-12-04T22:15:08
7.63,79.44,3000,524,12.63,2025-12-04T22:15:18
7.63,79.44,3000,526,12.63,2025-12-04T22:15:28
7.63,79.44,3000,526,12.63,2025-12-04T22:15:38
7.64,79.44,3000,525,12.63,2025-12-04T22:15:48
7.63,92.352,3000,525,12.69,2025-12-04T22:15:59
7.63,79.44,3000,526,12.63,2025-12-04T22:16:09
7.63,79.296,3000,526,12.69,2025-12-04T22:16:19
7.64,79.44,3000,526,12.63,2025-12-04T22:16:29
7.64,79.296,3000,525,12.69,2025-12-04T22:16:39
7.64,79.296,3000,526,12.69,2025-12-04T22:16:50
7.63,92.544,3000,525,12.63,2025-12-04T22:17:00
7.63,79.44,3000,525,12.63,2025-12-04T22:17:10
7.63,79.296,3000,526,12.69,2025-12-04T22:17:20
7.64,79.44,3000,524,12.63,2025-12-04T22:17:30
7.64,79.44,3000,526,12.63,2025-12-04T22:17:40
7.64,92.544,3000,526,12.63,2025-12-04T22:17:51
7.64,79.44,3000,526,12.63,2025-12-04T22:18:01
7.64,79.44,3000,526,12.63,2025-12-04T22:18:11
7.64,79.44,3000,525,12.63,2025-12-04T22:18:21
7.64,79.44,3000,526,12.63,2025-12-04T22:18:31
7.64,92.352,3000,526,12.69,2025-12-04T22:18:42
7.64,92.544,3000,525,12.63,2025-12-04T22:18:52
7.63,79.44,3000,526,12.63,2025-12-04T22:19:02
7.64,79.44,3000,526,12.63,2025-12-04T22:19:12
7.64,79.44,3000,525,12.63,2025-12-04T22:19:22
7.64,79.44,3000,525,12.63,2025-12-04T22:19:33
7.64,79.44,3000,523,12.63,2025-12-04T22:19:43
7.64,79.44,3000,526,12.63,2025-12-04T22:19:53
7.64,79.44,3000,526,12.63,2025-12-04T22:20:03
7.64,79.296,3000,526,12.69,2025-12-04T22:20:13
7.64,79.44,3000,526,12.63,2025-12-04T22:20:24
7.64,79.296,3000,526,12.69,2025-12-04T22:20:34
7.65,79.44,3000,526,12.63,2025-12-04T22:20:44
7.64,79.44,3000,526,12.63,2025-12-04T22:20:54
7.64,79.44,3000,527,12.63,2025-12-04T22:21:04
7.64,79.296,3000,527,12.69,2025-12-04T22:21:15
7.64,79.44,3000,526,12.63,2025-12-04T22:21:25
7.64,79.44,3000,526,12.63,2025-12-04T22:21:35
7.64,79.44,3000,526,12.63,2025-12-04T22:21:45
7.64,79.44,3000,527,12.63,2025-12-04T22:21:55
7.64,79.296,3000,526,12.69,2025-12-04T22:22:06
7.64,79.296,3000,526,12.69,2025-12-04T22:22:16
7.64,79.296,3000,525,12.69,2025-12-04T22:22:26
7.63,92.544,3000,526,12.63,2025-12-04T22:22:36
7.64,79.296,3000,527,12.69,2025-12-04T22:22:46
7.64,79.44,3000,526,12.63,2025-12-04T22:22:56
7.64,79.296,3000,526,12.69,2025-12-04T22:23:07
7.63,79.44,3000,526,12.63,2025-12-04T22:23:17
7.63,79.44,3000,526,12.63,2025-12-04T22:23:27
7.62,79.296,3000,526,12.69,2025-12-04T22:23:37
7.62,79.44,3000,527,12.63,2025-12-04T22:23:47
7.62,79.44,3000,526,12.63,2025-12-04T22:23:58
7.62,79.296,3000,527,12.69,2025-12-04T22:24:08
7.62,79.296,3000,528,12.69,2025-12-04T22:24:18
7.63,79.296,3000,527,12.69,2025-12-04T22:24:28
7.63,79.296,3000,526,12.69,2025-12-04T22:24:38
7.63,79.44,3000,526,12.63,2025-12-04T22:24:49
7.63,92.544,3000,526,12.63,2025-12-04T22:24:59
7.64,79.44,3000,525,12.63,2025-12-04T22:25:09
7.64,79.296,3000,526,12.69,2025-12-04T22:25:19
7.64,79.44,3000,524,12.63,2025-12-04T22:25:29
7.64,79.44,3000,524,12.63,2025-12-04T22:25:40
7.64,79.44,3000,526,12.63,2025-12-04T22:25:50
7.65,79.44,3000,526,12.63,2025-12-04T22:26:00
7.64,79.44,3000,526,12.63,2025-12-04T22:26:10
7.64,79.44,3000,526,12.63,2025-12-04T22:26:20
7.64,79.44,3000,526,12.63,2025-12-04T22:26:31
7.64,79.44,3000,527,12.63,2025-12-04T22:26:41
7.64,79.44,3000,527,12.63,2025-12-04T22:26:51
7.65,79.296,3000,526,12.69,2025-12-04T22:27:01
7.64,79.296,3000,526,12.69,2025-12-04T22:27:11
7.64,79.296,3000,526,12.69,2025-12-04T22:27:21
7.64,79.296,3000,526,12.69,2025-12-04T22:27:32
7.64,79.44,3000,527,12.63,2025-12-04T22:27:42
7.64,79.44,3000,526,12.63,2025-12-04T22:27:52
7.65,79.44,3000,526,12.63,2025-12-04T22:28:02
7.65,79.44,3000,526,12.63,2025-12-04T22:28:12
7.64,79.296,3000,526,12.69,2025-12-04T22:28:23
7.64,79.44,3000,527,12.63,2025-12-04T22:28:33
7.65,79.296,3000,526,12.69,2025-12-04T22:28:43
7.64,79.44,3000,527,12.63,2025-12-04T22:28:53
7.64,79.296,3000,526,12.69,2025-12-04T22:29:03
7.64,79.296,3000,524,12.69,2025-12-04T22:29:14
7.63,79.44,3000,527,12.63,2025-12-04T22:29:24
7.63,79.296,3000,526,12.69,2025-12-04T22:29:34
7.63,92.352,3000,528,12.69,2025-12-04T22:29:44
7.63,79.296,3000,526,12.69,2025-12-04T22:29:54
7.63,79.296,3000,526,12.69,2025-12-04T22:30:05
7.63,92.352,3000,526,12.69,2025-12-04T22:30:15
7.63,79.44,3000,526,12.63,2025-12-04T22:30:25
7.63,79.296,3000,526,12.69,2025-12-04T22:30:35
7.63,79.296,3000,527,12.69,2025-12-04T22:30:45
7.63,79.44,3000,526,12.63,2025-12-04T22:30:56
7.64,79.296,3000,527,12.69,2025-12-04T22:31:06
7.64,79.296,3000,527,12.69,2025-12-04T22:31:16
7.64,79.44,3000,525,12.63,2025-12-04T22:31:26
7.64,79.296,3000,527,12.69,2025-12-04T22:31:36
7.64,79.296,3000,527,12.69,2025-12-04T22:31:47
7.64,79.296,3000,527,12.69,2025-12-04T22:31:57
7.64,79.296,3000,527,12.69,2025-12-04T22:32:07
7.65,79.296,3000,526,12.69,2025-12-04T22:32:17
7.65,79.44,3000,526,12.63,2025-12-04T22:32:27
7.64,79.44,3000,527,12.63,2025-12-04T22:32:37
7.64,79.296,3000,526,12.69,2025-12-04T22:32:48
7.65,79.44,3000,526,12.63,2025-12-04T22:32:58
7.65,79.296,3000,525,12.69,2025-12-04T22:33:08
7.65,79.44,3000,526,12.63,2025-12-04T22:33:18
7.65,79.44,3000,525,12.63,2025-12-04T22:33:28
7.65,79.296,3000,526,12.69,2025-12-04T22:33:39
7.65,79.44,3000,526,12.63,2025-12-04T22:33:49
7.65,79.296,3000,527,12.69,2025-12-04T22:33:59
7.65,79.296,3000,525,12.69,2025-12-04T22:34:09
7.64,79.296,3000,526,12.69,2025-12-04T22:34:19
7.64,79.296,3000,526,12.69,2025-12-04T22:34:30
7.64,79.296,3000,526,12.69,2025-12-04T22:34:40
7.64,79.44,3000,526,12.63,2025-12-04T22:34:50
7.64,79.296,3000,526,12.69,2025-12-04T22:35:00
7.64,92.544,3000,526,12.63,2025-12-04T22:35:10
7.64,79.296,3000,525,12.69,2025-12-04T22:35:21
7.64,79.296,3000,524,12.69,2025-12-04T22:35:31
7.64,79.44,3000,526,12.63,2025-12-04T22:35:41
7.64,79.44,3000,526,12.63,2025-12-04T22:35:51
7.63,79.296,3000,526,12.69,2025-12-04T22:36:01
7.63,79.296,3000,526,12.69,2025-12-04T22:36:12
7.63,79.296,3000,526,12.69,2025-12-04T22:36:22
7.63,79.296,3000,526,12.69,2025-12-04T22:36:32
7.63,79.296,3000,526,12.69,2025-12-04T22:36:42
7.63,79.296,3000,525,12.69,2025-12-04T22:36:52
7.63,79.296,3000,525,12.69,2025-12-04T22:37:02
7.63,79.296,3000,525,12.69,2025-12-04T22:37:13
7.63,79.296,3000,525,12.69,2025-12-04T22:37:23
7.63,79.296,3000,525,12.69,2025-12-04T22:37:33
7.63,79.296,3000,525,12.69,2025-12-04T22:37:43
7.63,92.544,3000,526,12.63,2025-12-04T22:37:53
7.63,79.296,3000,526,12.69,2025-12-04T22:38:04
7.64,79.296,3000,526,12.69,2025-12-04T22:38:14
7.63,79.296,3000,525,12.69,2025-12-04T22:38:24
7.63,79.296,3000,526,12.69,2025-12-04T22:38:34
7.63,79.296,3000,525,12.69,2025-12-04T22:38:44
7.63,92.352,3000,526,12.69,2025-12-04T22:38:55
7.63,79.296,3000,526,12.69,2025-12-04T22:39:05
7.63,92.352,3000,526,12.69,2025-12-04T22:39:15
7.63,79.296,3000,525,12.69,2025-12-04T22:39:25
7.63,92.352,3000,525,12.69,2025-12-04T22:39:35
7.63,79.296,3000,525,12.69,2025-12-04T22:39:46
7.63,79.296,3000,526,12.69,2025-12-04T22:39:56
7.63,79.296,3000,524,12.69,2025-12-04T22:40:06
7.63,79.296,3000,526,12.69,2025-12-04T22:40:16
7.63,79.296,3000,526,12.69,2025-12-04T22:40:26
7.63,79.296,3000,526,12.69,2025-12-04T22:40:37
7.63,79.296,3000,526,12.69,2025-12-04T22:40:47
7.63,92.352,3000,526,12.69,2025-12-04T22:40:57
7.64,79.296,3000,525,12.69,2025-12-04T22:41:07
7.63,79.44,3000,525,12.63,2025-12-04T22:41:17
7.63,79.296,3000,526,12.69,2025-12-04T22:41:28
7.63,79.296,3000,525,12.69,2025-12-04T22:41:38
7.64,79.296,3000,526,12.69,2025-12-04T22:41:48
7.64,92.352,3000,525,12.69,2025-12-04T22:41:58
7.64,79.44,3000,526,12.63,2025-12-04T22:42:08
7.64,79.296,3000,526,12.69,2025-12-04T22:42:18
7.64,79.296,3000,525,12.69,2025-12-04T22:42:29
7.64,79.44,3000,526,12.63,2025-12-04T22:42:39
7.64,92.352,3000,526,12.69,2025-12-04T22:42:49
7.64,79.296,3000,526,12.69,2025-12-04T22:42:59
7.64,79.296,3000,526,12.69,2025-12-04T22:43:09
7.64,79.296,3000,526,12.69,2025-12-04T22:43:20
7.64,79.296,3000,526,12.69,2025-12-04T22:43:30
7.64,79.296,3000,526,12.69,2025-12-04T22:43:40
7.64,79.296,3000,526,12.69,2025-12-04T22:43:50
7.64,79.296,3000,526,12.69,2025-12-04T22:44:00
7.64,79.44,3000,526,12.63,2025-12-04T22:44:11
7.63,79.296,3000,526,12.69,2025-12-04T22:44:21
7.64,79.296,3000,525,12.69,2025-12-04T22:44:31
7.64,92.352,3000,526,12.69,2025-12-04T22:44:41
7.64,79.296,3000,526,12.69,2025-12-04T22:44:51
7.64,79.296,3000,526,12.69,2025-12-04T22:45:02
7.64,79.296,3000,524,12.69,2025-12-04T22:45:12
7.64,79.44,3000,526,12.63,2025-12-04T22:45:22
7.64,79.296,3000,525,12.69,2025-12-04T22:45:32
7.64,79.296,3000,526,12.69,2025-12-04T22:45:42
7.64,79.296,3000,526,12.69,2025-12-04T22:45:53
7.65,79.296,3000,525,12.69,2025-12-04T22:46:03
7.65,79.296,3000,525,12.69,2025-12-04T22:46:13
7.64,79.296,3000,525,12.69,2025-12-04T22:46:23
7.64,79.296,3000,526,12.69,2025-12-04T22:46:33
7.64,79.296,3000,526,12.69,2025-12-04T22:46:43
7.64,79.296,3000,525,12.69,2025-12-04T22:46:54
7.64,79.296,3000,526,12.69,2025-12-04T22:47:04
7.64,79.296,3000,526,12.69,2025-12-04T22:47:14
7.64,79.296,3000,526,12.69,2025-12-04T22:47:24
7.63,79.296,3000,526,12.69,2025-12-04T22:47:34
7.63,79.296,3000,526,12.69,2025-12-04T22:47:45
7.63,79.296,3000,526,12.69,2025-12-04T22:47:55
7.63,79.296,3000,527,12.69,2025-12-04T22:48:05
7.63,92.352,3000,527,12.69,2025-12-04T22:48:15
7.63,79.296,3000,527,12.69,2025-12-04T22:48:25
7.63,79.296,3000,526,12.69,2025-12-04T22:48:36
7.63,79.296,3000,526,12.69,2025-12-04T22:48:46
7.63,79.296,3000,526,12.69,2025-12-04T22:48:56
7.62,79.296,3000,527,12.69,2025-12-04T22:49:06
7.62,79.296,3000,526,12.69,2025-12-04T22:49:16
7.63,79.296,3000,526,12.69,2025-12-04T22:49:27
7.63,79.296,3000,526,12.69,2025-12-04T22:49:37
7.63,79.296,3000,527,12.69,2025-12-04T22:49:47
7.63,79.296,3000,527,12.69,2025-12-04T22:49:57
7.63,79.296,3000,526,12.69,2025-12-04T22:50:07
7.63,79.296,3000,527,12.69,2025-12-04T22:50:18
7.64,92.352,3000,527,12.69,2025-12-04T22:50:28
7.63,79.296,3000,527,12.69,2025-12-04T22:50:38
7.64,79.296,3000,526,12.69,2025-12-04T22:50:48
7.64,79.296,3000,527,12.69,2025-12-04T22:50:58
7.64,79.296,3000,526,12.69,2025-12-04T22:51:09
7.64,79.296,3000,527,12.69,2025-12-04T22:51:19
7.64,79.296,3000,527,12.69,2025-12-04T22:51:29
7.64,79.296,3000,527,12.69,2025-12-04T22:51:39
7.64,79.296,3000,527,12.69,2025-12-04T22:51:49
7.64,79.296,3000,524,12.69,2025-12-04T22:51:59
7.64,79.296,3000,527,12.69,2025-12-04T22:52:10
7.64,92.352,3000,526,12.69,2025-12-04T22:52:20
7.64,79.44,3000,527,12.63,2025-12-04T22:52:30
7.63,92.352,3000,527,12.69,2025-12-04T22:52:40
7.64,79.296,3000,526,12.69,2025-12-04T22:52:50
7.64,79.296,3000,527,12.69,2025-12-04T22:53:01
7.64,79.296,3000,527,12.69,2025-12-04T22:53:11
7.63,79.296,3000,525,12.69,2025-12-04T22:53:21
7.64,79.296,3000,527,12.69,2025-12-04T22:53:31
7.64,79.296,3000,526,12.69,2025-12-04T22:53:41
7.64,79.296,3000,526,12.69,2025-12-04T22:53:52
7.64,92.352,3000,527,12.69,2025-12-04T22:54:02
7.64,92.352,3000,527,12.69,2025-12-04T22:54:12
7.64,79.296,3000,527,12.69,2025-12-04T22:54:22
7.63,79.296,3000,528,12.69,2025-12-04T22:54:32
7.63,79.296,3000,527,12.69,2025-12-04T22:54:43
7.64,92.352,3000,523,12.69,2025-12-04T22:54:53
7.64,79.296,3000,527,12.69,2025-12-04T22:55:03
7.64,79.44,3000,526,12.63,2025-12-04T22:55:13
7.64,79.296,3000,525,12.69,2025-12-04T22:55:23
7.64,79.296,3000,528,12.69,2025-12-04T22:55:34
7.64,79.296,3000,528,12.69,2025-12-04T22:55:44
7.64,92.352,3000,528,12.69,2025-12-04T22:55:54
7.64,79.296,3000,527,12.69,2025-12-04T22:56:04
7.64,92.352,3000,527,12.69,2025-12-04T22:56:14
7.64,92.544,3000,527,12.63,2025-12-04T22:56:25
7.64,79.296,3000,528,12.69,2025-12-04T22:56:35
7.64,79.296,3000,527,12.69,2025-12-04T22:56:45
7.64,79.296,3000,523,12.69,2025-12-04T22:56:55
7.64,79.296,3000,528,12.69,2025-12-04T22:57:05
7.64,79.296,3000,528,12.69,2025-12-04T22:57:15
7.64,79.296,3000,528,12.69,2025-12-04T22:57:26
7.64,79.296,3000,527,12.69,2025-12-04T22:57:36
7.64,79.296,3000,526,12.69,2025-12-04T22:57:46
7.64,79.296,3000,528,12.69,2025-12-04T22:57:56
7.63,79.296,3000,528,12.69,2025-12-04T22:58:06
7.63,79.296,3000,528,12.69,2025-12-04T22:58:17
7.63,79.296,3000,528,12.69,2025-12-04T22:58:27
7.64,79.296,3000,527,12.69,2025-12-04T22:58:37
7.63,79.296,3000,528,12.69,2025-12-04T22:58:47
7.63,79.296,3000,527,12.69,2025-12-04T22:58:57
7.64,79.296,3000,525,12.69,2025-12-04T22:59:08
7.63,92.352,3000,528,12.69,2025-12-04T22:59:18
7.63,79.296,3000,528,12.69,2025-12-04T22:59:28
7.63,92.352,3000,528,12.69,2025-12-04T22:59:38
7.62,79.296,3000,527,12.69,2025-12-04T22:59:48
7.63,92.352,3000,528,12.69,2025-12-04T22:59:59
7.63,79.296,3000,528,12.69,2025-12-04T23:00:09
7.63,79.296,3000,528,12.69,2025-12-04T23:00:19
7.63,79.296,3000,528,12.69,2025-12-04T23:00:29
7.63,79.296,3000,528,12.69,2025-12-04T23:00:39
7.63,79.296,3000,527,12.69,2025-12-04T23:00:50
7.63,79.296,3000,528,12.69,2025-12-04T23:01:00
7.63,79.296,3000,526,12.69,2025-12-04T23:01:10
7.64,92.352,3000,528,12.69,2025-12-04T23:01:20
7.64,79.296,3000,529,12.69,2025-12-04T23:01:30
7.64,79.296,3000,528,12.69,2025-12-04T23:01:40
7.64,79.296,3000,528,12.69,2025-12-04T23:01:51
7.64,79.296,3000,528,12.69,2025-12-04T23:02:01
7.64,79.296,3000,527,12.69,2025-12-04T23:02:11
7.64,92.352,3000,529,12.69,2025-12-04T23:02:21
7.63,79.296,3000,527,12.69,2025-12-04T23:02:31
7.63,79.296,3000,528,12.69,2025-12-04T23:02:42
7.64,79.296,3000,529,12.69,2025-12-04T23:02:52
7.64,79.296,3000,527,12.69,2025-12-04T23:03:02
7.64,79.296,3000,528,12.69,2025-12-04T23:03:12
7.64,92.352,3000,527,12.69,2025-12-04T23:03:22
7.64,79.296,3000,529,12.69,2025-12-04T23:03:33
7.64,79.296,3000,527,12.69,2025-12-04T23:03:43
7.63,79.296,3000,529,12.69,2025-12-04T23:03:53
7.63,79.296,3000,529,12.69,2025-12-04T23:04:03
7.63,79.296,3000,528,12.69,2025-12-04T23:04:13
7.63,79.296,3000,528,12.69,2025-12-04T23:04:24
7.63,79.296,3000,529,12.69,2025-12-04T23:04:34
7.63,79.296,3000,529,12.69,2025-12-04T23:04:44
7.62,79.296,3000,528,12.69,2025-12-04T23:04:54
7.62,79.296,3000,528,12.69,2025-12-04T23:05:04
7.62,79.296,3000,530,12.69,2025-12-04T23:05:15
7.62,79.296,3000,530,12.69,2025-12-04T23:05:25
7.63,92.352,3000,529,12.69,2025-12-04T23:05:35
7.63,92.352,3000,529,12.69,2025-12-04T23:05:45
7.62,79.296,3000,529,12.69,2025-12-04T23:05:55
7.63,79.296,3000,528,12.69,2025-12-04T23:06:05
7.63,79.296,3000,530,12.69,2025-12-04T23:06:16
7.62,79.296,3000,530,12.69,2025-12-04T23:06:26
7.63,79.296,3000,530,12.69,2025-12-04T23:06:36
7.62,79.296,3000,530,12.69,2025-12-04T23:06:46
7.63,92.352,3000,530,12.69,2025-12-04T23:06:56
7.64,79.296,3000,530,12.69,2025-12-04T23:07:07
7.64,79.296,3000,528,12.69,2025-12-04T23:07:17
7.63,79.296,3000,530,12.69,2025-12-04T23:07:27
7.63,79.296,3000,530,12.69,2025-12-04T23:07:37
7.63,92.352,3000,530,12.69,2025-12-04T23:07:47
7.62,79.296,3000,530,12.69,2025-12-04T23:07:58
7.63,79.296,3000,528,12.69,2025-12-04T23:08:08
7.63,92.352,3000,530,12.69,2025-12-04T23:08:18
7.63,92.352,3000,530,12.69,2025-12-04T23:08:28
7.63,92.352,3000,531,12.69,2025-12-04T23:08:38
7.63,79.296,3000,529,12.69,2025-12-04T23:08:49
7.63,79.296,3000,528,12.69,2025-12-04T23:08:59
7.64,79.296,3000,530,12.69,2025-12-04T23:09:09
7.64,79.296,3000,529,12.69,2025-12-04T23:09:19
7.64,79.296,3000,530,12.69,2025-12-04T23:09:29
7.64,79.296,3000,530,12.69,2025-12-04T23:09:40
7.63,79.296,3000,530,12.69,2025-12-04T23:09:50
7.63,79.296,3000,530,12.69,2025-12-04T23:10:00
7.63,79.296,3000,529,12.69,2025-12-04T23:10:10
7.63,79.296,3000,531,12.69,2025-12-04T23:10:20
7.64,79.296,3000,530,12.69,2025-12-04T23:10:30
7.64,79.296,3000,530,12.69,2025-12-04T23:10:41
7.63,79.296,3000,531,12.69,2025-12-04T23:10:51
7.63,79.296,3000,529,12.69,2025-12-04T23:11:01
7.63,79.296,3000,530,12.69,2025-12-04T23:11:11
7.63,92.352,3000,531,12.69,2025-12-04T23:11:21
7.62,79.296,3000,531,12.69,2025-12-04T23:11:32
7.62,79.296,3000,531,12.69,2025-12-04T23:11:42
7.62,79.296,3000,531,12.69,2025-12-04T23:11:52
7.62,79.296,3000,531,12.69,2025-12-04T23:12:02
7.62,79.296,3000,531,12.69,2025-12-04T23:12:12
7.63,79.296,3000,531,12.69,2025-12-04T23:12:23
7.62,79.296,3000,531,12.69,2025-12-04T23:12:33
7.62,92.352,3000,532,12.69,2025-12-04T23:12:43
7.63,79.296,3000,531,12.69,2025-12-04T23:12:53
7.63,79.296,3000,529,12.69,2025-12-04T23:13:03
7.64,92.352,3000,530,12.69,2025-12-04T23:13:14
7.64,79.44,3000,530,12.63,2025-12-04T23:13:24
7.64,79.296,3000,532,12.69,2025-12-04T23:13:34
7.64,79.296,3000,530,12.69,2025-12-04T23:13:44
7.64,79.296,3000,531,12.69,2025-12-04T23:13:54
7.64,79.296,3000,532,12.69,2025-12-04T23:14:05
7.64,79.296,3000,531,12.69,2025-12-04T23:14:15
7.64,79.296,3000,531,12.69,2025-12-04T23:14:25
7.64,79.296,3000,531,12.69,2025-12-04T23:14:35
7.64,79.296,3000,531,12.69,2025-12-04T23:14:45
7.64,79.296,3000,531,12.69,2025-12-04T23:14:56
7.64,79.296,3000,531,12.69,2025-12-04T23:15:06
7.63,79.296,3000,532,12.69,2025-12-04T23:15:16
7.64,79.296,3000,532,12.69,2025-12-04T23:15:26
7.64,79.296,3000,532,12.69,2025-12-04T23:15:36
7.64,79.296,3000,532,12.69,2025-12-04T23:15:46
7.64,79.296,3000,532,12.69,2025-12-04T23:15:57
7.64,79.296,3000,531,12.69,2025-12-04T23:16:07
7.63,79.296,3000,531,12.69,2025-12-04T23:16:17
7.63,79.296,3000,532,12.69,2025-12-04T23:16:27
7.64,79.296,3000,531,12.69,2025-12-04T23:16:37
7.63,79.296,3000,532,12.69,2025-12-04T23:16:48
7.64,79.296,3000,532,12.69,2025-12-04T23:16:58
7.64,79.296,3000,530,12.69,2025-12-04T23:17:08
7.64,79.296,3000,531,12.69,2025-12-04T23:17:18
7.63,79.296,3000,532,12.69,2025-12-04T23:17:28
7.63,79.296,3000,532,12.69,2025-12-04T23:17:39
7.64,92.352,3000,533,12.69,2025-12-04T23:17:49
7.63,79.296,3000,532,12.69,2025-12-04T23:17:59
7.64,79.296,3000,532,12.69,2025-12-04T23:18:09
7.63,79.296,3000,532,12.69,2025-12-04T23:18:19
7.64,79.296,3000,533,12.69,2025-12-04T23:18:30
7.63,79.296,3000,531,12.69,2025-12-04T23:18:40
7.63,79.296,3000,533,12.69,2025-12-04T23:18:50
7.62,92.352,3000,533,12.69,2025-12-04T23:19:00
7.62,92.352,3000,533,12.69,2025-12-04T23:19:10
7.62,79.296,3000,533,12.69,2025-12-04T23:19:21
7.62,79.296,3000,533,12.69,2025-12-04T23:19:31
7.61,92.352,3000,533,12.69,2025-12-04T23:19:41
7.62,79.296,3000,533,12.69,2025-12-04T23:19:51
7.62,92.352,3000,532,12.69,2025-12-04T23:20:01
7.62,92.352,3000,533,12.69,2025-12-04T23:20:11
7.63,92.352,3000,533,12.69,2025-12-04T23:20:22
7.63,79.296,3000,533,12.69,2025-12-04T23:20:32
7.63,79.296,3000,533,12.69,2025-12-04T23:20:42
7.63,79.296,3000,534,12.69,2025-12-04T23:20:52
7.63,79.296,3000,533,12.69,2025-12-04T23:21:02
7.63,92.352,3000,533,12.69,2025-12-04T23:21:13
7.63,79.296,3000,534,12.69,2025-12-04T23:21:23
7.63,79.296,3000,533,12.69,2025-12-04T23:21:33
7.63,92.352,3000,533,12.69,2025-12-04T23:21:43
7.63,79.296,3000,532,12.69,2025-12-04T23:21:53
7.63,79.296,3000,533,12.69,2025-12-04T23:22:04
7.63,79.296,3000,533,12.69,2025-12-04T23:22:14
7.63,79.296,3000,533,12.69,2025-12-04T23:22:24
7.62,79.296,3000,534,12.69,2025-12-04T23:22:34
7.61,79.296,3000,534,12.69,2025-12-04T23:22:44
7.62,92.352,3000,534,12.69,2025-12-04T23:22:55
7.61,92.352,3000,534,12.69,2025-12-04T23:23:05
7.61,79.296,3000,533,12.69,2025-12-04T23:23:15
7.62,79.296,3000,533,12.69,2025-12-04T23:23:25
7.62,79.152,3000,531,12.75,2025-12-04T23:23:35
7.63,92.352,3000,533,12.69,2025-12-04T23:23:46
7.63,79.296,3000,533,12.69,2025-12-04T23:23:56
7.63,92.352,3000,534,12.69,2025-12-04T23:24:06
7.63,79.296,3000,534,12.69,2025-12-04T23:24:16
7.63,92.352,3000,532,12.69,2025-12-04T23:24:26
7.63,79.296,3000,534,12.69,2025-12-04T23:24:37
7.64,79.296,3000,533,12.69,2025-12-04T23:24:47
7.64,79.296,3000,531,12.69,2025-12-04T23:24:57
7.64,79.296,3000,533,12.69,2025-12-04T23:25:07
7.64,79.296,3000,534,12.69,2025-12-04T23:25:17
7.64,79.296,3000,533,12.69,2025-12-04T23:25:27
7.64,79.296,3000,533,12.69,2025-12-04T23:25:38
7.64,92.352,3000,533,12.69,2025-12-04T23:25:48
7.64,92.352,3000,533,12.69,2025-12-04T23:25:58
7.64,79.296,3000,533,12.69,2025-12-04T23:26:08
7.64,79.296,3000,534,12.69,2025-12-04T23:26:18
7.64,79.152,3000,532,12.75,2025-12-04T23:26:29
7.64,92.352,3000,533,12.69,2025-12-04T23:26:39
7.65,79.296,3000,533,12.69,2025-12-04T23:26:49
7.64,79.296,3000,533,12.69,2025-12-04T23:26:59
7.64,79.296,3000,532,12.69,2025-12-04T23:27:09
7.64,79.296,3000,533,12.69,2025-12-04T23:27:20
7.63,79.296,3000,533,12.69,2025-12-04T23:27:30
7.63,79.296,3000,533,12.69,2025-12-04T23:27:40
7.63,79.296,3000,534,12.69,2025-12-04T23:27:50
7.62,79.296,3000,534,12.69,2025-12-04T23:28:00
7.61,79.296,3000,531,12.69,2025-12-04T23:28:11
7.62,79.296,3000,533,12.69,2025-12-04T23:28:21
7.61,92.208,3000,533,12.75,2025-12-04T23:28:31
7.61,79.152,3000,533,12.75,2025-12-04T23:28:41
7.61,79.152,3000,534,12.75,2025-12-04T23:28:51
7.61,79.152,3000,530,12.75,2025-12-04T23:29:02
7.62,79.296,3000,533,12.69,2025-12-04T23:29:12
7.61,79.296,3000,534,12.69,2025-12-04T23:29:22
7.61,92.352,3000,533,12.69,2025-12-04T23:29:32
7.62,79.296,3000,534,12.69,2025-12-04T23:29:42
7.62,79.296,3000,533,12.69,2025-12-04T23:29:53
7.62,79.296,3000,534,12.69,2025-12-04T23:30:03
7.63,92.352,3000,533,12.69,2025-12-04T23:30:13
7.63,79.296,3000,533,12.69,2025-12-04T23:30:23
7.63,79.296,3000,532,12.69,2025-12-04T23:30:33
7.63,79.296,3000,534,12.69,2025-12-04T23:30:44
7.63,92.352,3000,532,12.69,2025-12-04T23:30:54
7.62,92.352,3000,534,12.69,2025-12-04T23:31:04
7.62,79.296,3000,533,12.69,2025-12-04T23:31:14
7.62,79.296,3000,534,12.69,2025-12-04T23:31:24
7.62,79.296,3000,533,12.69,2025-12-04T23:31:35
7.62,79.296,3000,533,12.69,2025-12-04T23:31:45
7.62,79.296,3000,533,12.69,2025-12-04T23:31:55
7.62,79.296,3000,534,12.69,2025-12-04T23:32:05
7.62,79.296,3000,534,12.69,2025-12-04T23:32:15
7.62,79.296,3000,534,12.69,2025-12-04T23:32:25
7.62,92.352,3000,534,12.69,2025-12-04T23:32:36
7.62,79.296,3000,535,12.69,2025-12-04T23:32:46
7.61,79.296,3000,535,12.69,2025-12-04T23:32:56
7.61,79.296,3000,534,12.69,2025-12-04T23:33:06
7.6,79.152,3000,534,12.75,2025-12-04T23:33:16
7.61,79.152,3000,534,12.75,2025-12-04T23:33:27
7.6,79.296,3000,535,12.69,2025-12-04T23:33:37
7.6,79.152,3000,535,12.75,2025-12-04T23:33:47
7.61,79.296,3000,535,12.69,2025-12-04T23:33:57
