7.17,0.00,862.00,15.13,2025-10-27T13:47:51
7.17,0.00,862.00,15.13,2025-10-27T13:48:02
7.17,0.00,860.00,15.13,2025-10-27T13:48:12
7.17,0.00,865.00,15.13,2025-10-27T13:48:22
7.17,0.00,860.00,15.13,2025-10-27T13:48:32
7.17,0.00,861.00,15.13,2025-10-27T13:48:42
7.17,0.00,853.00,15.13,2025-10-27T13:48:53
7.18,0.00,854.00,15.13,2025-10-27T13:49:03
7.17,0.00,850.00,15.13,2025-10-27T13:49:13
7.17,0.00,852.00,15.13,2025-10-27T13:49:23
7.19,0.00,847.00,15.13,2025-10-27T13:49:33
7.18,0.00,855.00,15.13,2025-10-27T13:49:44
7.19,0.00,852.00,15.13,2025-10-27T13:49:54
7.18,0.00,855.00,15.13,2025-10-27T13:50:04
7.18,0.00,852.00,15.13,2025-10-27T13:50:14
7.17,0.00,856.00,15.13,2025-10-27T13:50:24
7.17,0.00,856.00,15.13,2025-10-27T13:50:35
7.18,0.00,845.00,15.13,2025-10-27T13:50:45
7.18,0.00,849.00,15.13,2025-10-27T13:50:55
7.17,0.00,857.00,15.13,2025-10-27T13:51:05
7.18,0.00,853.00,15.13,2025-10-27T13:51:15
7.18,0.00,851.00,15.13,2025-10-27T13:51:26
7.18,0.00,856.00,15.13,2025-10-27T13:51:36
7.19,0.00,851.00,15.13,2025-10-27T13:51:46
7.19,0.00,853.00,15.13,2025-10-27T13:51:56
7.19,0.00,859.00,15.13,2025-10-27T13:52:06
7.19,0.00,781.00,15.13,2025-10-27T13:52:16
7.19,0.00,854.00,15.13,2025-10-27T13:52:27
7.19,0.00,857.00,15.13,2025-10-27T13:52:37
7.19,0.00,859.00,15.13,2025-10-27T13:52:47
7.19,0.00,852.00,15.13,2025-10-27T13:52:57
7.19,0.00,862.00,15.13,2025-10-27T13:53:07
7.19,0.00,857.00,15.13,2025-10-27T13:53:18
7.19,0.00,858.00,15.13,2025-10-27T13:53:28
7.19,0.00,860.00,15.13,2025-10-27T13:53:38
7.19,0.00,861.00,15.13,2025-10-27T13:53:48
7.19,0.00,856.00,15.13,2025-10-27T13:53:58
7.19,0.00,859.00,15.13,2025-10-27T13:54:09
7.19,0.00,856.00,15.13,2025-10-27T13:54:19
7.20,0.00,854.00,15.13,2025-10-27T13:54:29
7.19,0.00,862.00,15.13,2025-10-27T13:54:39
7.19,0.00,857.00,15.13,2025-10-27T13:54:49
7.19,0.00,860.00,15.13,2025-10-27T13:55:00
7.19,0.00,855.00,15.13,2025-10-27T13:55:10
7.19,0.00,859.00,15.13,2025-10-27T13:55:20
7.19,0.00,861.00,15.13,2025-10-27T13:55:30
7.19,0.00,852.00,15.13,2025-10-27T13:55:40
7.19,0.00,852.00,15.13,2025-10-27T13:55:51
7.19,0.00,853.00,15.13,2025-10-27T13:56:01
7.19,0.00,861.00,15.06,2025-10-27T13:56:11
7.19,0.00,862.00,15.13,2025-10-27T13:56:21
7.19,0.00,863.00,15.13,2025-10-27T13:56:31
7.19,0.00,858.00,15.13,2025-10-27T13:56:41
7.20,0.00,865.00,15.06,2025-10-27T13:56:52
7.20,0.00,836.00,15.13,2025-10-27T13:57:02
7.19,0.00,845.00,15.13,2025-10-27T13:57:12
7.19,0.00,838.00,15.13,2025-10-27T13:57:22
7.20,0.00,839.00,15.13,2025-10-27T13:57:32
7.19,0.00,847.00,15.13,2025-10-27T13:57:43
7.19,0.00,848.00,15.06,2025-10-27T13:57:53
7.19,0.00,846.00,15.13,2025-10-27T13:58:03
7.19,0.00,846.00,15.13,2025-10-27T13:58:13
7.19,0.00,854.00,15.13,2025-10-27T13:58:23
7.19,0.00,853.00,15.13,2025-10-27T13:58:34
7.19,0.00,850.00,15.13,2025-10-27T13:58:44
7.19,0.00,855.00,15.13,2025-10-27T13:58:54
7.19,0.00,851.00,15.13,2025-10-27T13:59:04
7.19,0.00,862.00,15.13,2025-10-27T13:59:14
7.19,0.00,860.00,15.13,2025-10-27T13:59:25
7.19,0.00,854.00,15.06,2025-10-27T13:59:35
7.19,0.00,857.00,15.13,2025-10-27T13:59:45
7.20,0.00,857.00,15.13,2025-10-27T13:59:55
7.19,0.00,860.00,15.06,2025-10-27T14:00:05
7.19,0.00,859.00,15.13,2025-10-27T14:00:16
7.19,0.00,865.00,15.13,2025-10-27T14:00:26
7.19,0.00,869.00,15.13,2025-10-27T14:00:36
7.19,0.00,861.00,15.13,2025-10-27T14:00:46
7.19,0.00,871.00,15.06,2025-10-27T14:00:56
7.19,0.00,853.00,15.06,2025-10-27T14:01:06
7.19,0.00,852.00,15.06,2025-10-27T14:01:17
7.20,0.00,860.00,15.13,2025-10-27T14:01:27
7.19,0.00,863.00,15.06,2025-10-27T14:01:37
7.19,0.00,863.00,15.06,2025-10-27T14:01:47
7.19,0.00,861.00,15.13,2025-10-27T14:01:57
7.19,0.00,863.00,15.06,2025-10-27T14:02:08
7.19,0.00,860.00,15.13,2025-10-27T14:02:18
7.19,0.00,863.00,15.13,2025-10-27T14:02:28
7.20,0.00,865.00,15.06,2025-10-27T14:02:38
7.20,0.00,847.00,15.13,2025-10-27T14:02:48
7.19,0.00,854.00,15.13,2025-10-27T14:02:59
7.20,0.00,859.00,15.13,2025-10-27T14:03:09
7.20,0.00,853.00,15.06,2025-10-27T14:03:19
7.20,0.00,860.00,15.06,2025-10-27T14:03:29
7.20,0.00,857.00,15.13,2025-10-27T14:03:39
7.19,0.00,857.00,15.06,2025-10-27T14:03:50
7.20,0.00,868.00,15.13,2025-10-27T14:04:00
7.20,0.00,865.00,15.13,2025-10-27T14:04:10
7.20,0.00,868.00,15.13,2025-10-27T14:04:20
7.21,0.00,853.00,15.13,2025-10-27T14:04:30
7.20,0.00,858.00,15.13,2025-10-27T14:04:41
7.20,0.00,865.00,15.13,2025-10-27T14:04:51
7.20,0.00,870.00,15.13,2025-10-27T14:05:01
7.20,0.00,852.00,15.06,2025-10-27T14:05:11
7.20,0.00,865.00,15.13,2025-10-27T14:05:21
7.20,0.00,860.00,15.13,2025-10-27T14:05:31
7.20,0.00,865.00,15.06,2025-10-27T14:05:42
7.21,0.00,850.00,15.13,2025-10-27T14:05:52
7.22,0.00,860.00,15.13,2025-10-27T14:06:02
7.22,0.00,863.00,15.13,2025-10-27T14:06:12
7.20,0.00,863.00,15.06,2025-10-27T14:06:22
7.20,0.00,861.00,15.06,2025-10-27T14:06:33
7.20,0.00,866.00,15.06,2025-10-27T14:06:43
7.20,0.00,860.00,15.06,2025-10-27T14:06:53
7.19,0.00,866.00,15.13,2025-10-27T14:07:03
7.20,0.00,858.00,15.06,2025-10-27T14:07:13
7.19,0.00,861.00,15.13,2025-10-27T14:07:24
7.19,0.00,866.00,15.13,2025-10-27T14:07:34
7.20,0.00,865.00,15.06,2025-10-27T14:07:44
7.20,0.00,860.00,15.13,2025-10-27T14:07:54
7.20,0.00,866.00,15.13,2025-10-27T14:08:04
7.20,0.00,856.00,15.06,2025-10-27T14:08:15
7.20,0.00,856.00,15.13,2025-10-27T14:08:25
7.20,0.00,867.00,15.13,2025-10-27T14:08:35
7.20,0.00,868.00,15.13,2025-10-27T14:08:45
7.20,0.00,864.00,15.13,2025-10-27T14:08:55
7.19,0.00,865.00,15.06,2025-10-27T14:09:06
7.20,0.00,860.00,15.06,2025-10-27T14:09:16
7.20,0.00,860.00,15.13,2025-10-27T14:09:26
7.20,0.00,865.00,15.06,2025-10-27T14:09:36
7.20,0.00,847.00,15.13,2025-10-27T14:09:46
7.20,0.00,864.00,15.06,2025-10-27T14:09:56
7.20,0.00,863.00,15.13,2025-10-27T14:10:07
7.20,0.00,870.00,15.13,2025-10-27T14:10:17
7.20,0.00,857.00,15.13,2025-10-27T14:10:27
7.20,0.00,856.00,15.13,2025-10-27T14:10:37
7.20,0.00,870.00,15.06,2025-10-27T14:10:47
7.21,0.00,868.00,15.13,2025-10-27T14:10:58
7.20,0.00,874.00,15.13,2025-10-27T14:11:08
7.19,0.00,871.00,15.13,2025-10-27T14:11:18
7.20,0.00,878.00,15.13,2025-10-27T14:11:28
7.19,0.00,869.00,15.13,2025-10-27T14:11:38
7.19,0.00,865.00,15.13,2025-10-27T14:11:49
7.19,0.00,866.00,15.13,2025-10-27T14:11:59
7.19,0.00,866.00,15.13,2025-10-27T14:12:09
7.19,0.00,866.00,15.13,2025-10-27T14:12:19
7.19,0.00,874.00,15.13,2025-10-27T14:12:29
7.19,0.00,873.00,15.06,2025-10-27T14:12:40
7.19,0.00,867.00,15.13,2025-10-27T14:12:50
7.19,0.00,859.00,15.13,2025-10-27T14:13:00
7.19,0.00,854.00,15.06,2025-10-27T14:13:10
7.19,0.00,864.00,15.06,2025-10-27T14:13:20
7.19,0.00,864.00,15.13,2025-10-27T14:13:31
7.19,0.00,854.00,15.13,2025-10-27T14:13:41
7.19,0.00,859.00,15.13,2025-10-27T14:13:51
7.19,0.00,869.00,15.13,2025-10-27T14:14:01
7.19,0.00,863.00,15.13,2025-10-27T14:14:11
7.19,0.00,855.00,15.13,2025-10-27T14:14:21
7.19,0.00,866.00,15.13,2025-10-27T14:14:32
7.19,0.00,864.00,15.13,2025-10-27T14:14:42
7.19,0.00,857.00,15.13,2025-10-27T14:14:52
7.19,0.00,844.00,15.13,2025-10-27T14:15:02
7.19,0.00,850.00,15.13,2025-10-27T14:15:12
7.19,0.00,846.00,15.13,2025-10-27T14:15:23
7.19,0.00,851.00,15.13,2025-10-27T14:15:33
7.19,0.00,856.00,15.13,2025-10-27T14:15:43
7.19,0.00,852.00,15.13,2025-10-27T14:15:53
7.19,0.00,848.00,15.13,2025-10-27T14:16:03
7.19,0.00,847.00,15.13,2025-10-27T14:16:14
7.19,0.00,851.00,15.13,2025-10-27T14:16:24
7.19,0.00,849.00,15.13,2025-10-27T14:16:34
7.19,0.00,848.00,15.13,2025-10-27T14:16:44
7.20,0.00,850.00,15.13,2025-10-27T14:16:54
7.19,0.00,848.00,15.13,2025-10-27T14:17:05
7.19,0.00,854.00,15.13,2025-10-27T14:17:15
7.19,0.00,845.00,15.13,2025-10-27T14:17:25
7.19,0.00,845.00,15.13,2025-10-27T14:17:35
7.19,0.00,853.00,15.13,2025-10-27T14:17:45
7.17,0.00,850.00,15.13,2025-10-27T14:17:56
7.17,0.00,853.00,15.13,2025-10-27T14:18:06
7.18,0.00,843.00,15.13,2025-10-27T14:18:16
7.18,0.00,852.00,15.13,2025-10-27T14:18:26
7.18,0.00,860.00,15.19,2025-10-27T14:18:36
7.17,0.00,853.00,15.13,2025-10-27T14:18:46
7.17,0.00,864.00,15.13,2025-10-27T14:18:57
7.17,0.00,863.00,15.13,2025-10-27T14:19:07
7.17,0.00,856.00,15.13,2025-10-27T14:19:17
7.17,0.00,859.00,15.13,2025-10-27T14:19:27
7.17,0.00,866.00,15.13,2025-10-27T14:19:37
7.17,0.00,863.00,15.13,2025-10-27T14:19:48
7.19,0.00,863.00,15.13,2025-10-27T14:19:58
7.17,0.00,865.00,15.13,2025-10-27T14:20:08
7.18,0.00,853.00,15.13,2025-10-27T14:20:18
7.18,0.00,841.00,15.13,2025-10-27T14:20:28
7.17,0.00,853.00,15.19,2025-10-27T14:20:39
7.17,0.00,852.00,15.13,2025-10-27T14:20:49
7.18,0.00,852.00,15.13,2025-10-27T14:20:59
7.17,0.00,842.00,15.13,2025-10-27T14:21:09
7.19,0.00,854.00,15.13,2025-10-27T14:21:19
7.19,0.00,861.00,15.13,2025-10-27T14:21:30
7.18,0.00,864.00,15.13,2025-10-27T14:21:40
7.18,0.00,859.00,15.13,2025-10-27T14:21:50
7.18,0.00,859.00,15.13,2025-10-27T14:22:00
7.17,0.00,847.00,15.13,2025-10-27T14:22:10
