3.92,0.00,583.00,85.00,2025-12-03T14:10:42
4.03,0.00,585.00,22.69,2025-12-03T14:10:52
4.03,0.00,586.00,22.69,2025-12-03T14:11:02
4.64,0.00,602.00,85.00,2025-12-04T16:34:53
4.60,0.00,618.00,23.06,2025-12-04T16:35:04
4.63,0.00,613.00,23.06,2025-12-04T16:35:14
4.64,0.00,602.00,23.19,2025-12-04T16:35:25
4.66,0.00,601.00,23.25,2025-12-04T16:35:35
4.66,0.00,601.00,23.19,2025-12-04T16:35:45
4.66,0.00,601.00,23.19,2025-12-04T16:35:55
4.66,0.00,621.00,23.19,2025-12-04T16:36:06
4.66,0.00,603.00,23.19,2025-12-04T16:36:16
4.63,0.00,607.00,23.19,2025-12-04T16:36:26
4.60,0.00,600.00,23.19,2025-12-04T16:36:36
4.61,0.00,600.00,23.25,2025-12-04T16:36:46
4.63,0.00,600.00,23.25,2025-12-04T16:36:57
4.52,0.00,600.00,23.25,2025-12-04T16:37:07
4.63,0.00,600.00,23.19,2025-12-04T16:37:17
4.63,0.00,600.00,23.19,2025-12-04T16:37:27
4.62,0.00,600.00,23.19,2025-12-04T16:37:38
4.60,0.00,600.00,23.19,2025-12-04T16:37:48
4.60,0.00,600.00,23.19,2025-12-04T16:37:58
4.60,0.00,600.00,23.19,2025-12-04T16:38:09
4.60,0.00,600.00,23.19,2025-12-04T16:38:19
4.60,0.00,600.00,23.19,2025-12-04T16:38:29
4.58,0.00,600.00,23.19,2025-12-04T16:38:40
4.57,0.00,600.00,23.19,2025-12-04T16:38:50
4.57,0.00,600.00,23.19,2025-12-04T16:39:00
4.57,0.00,600.00,23.12,2025-12-04T16:39:10
4.57,0.00,600.00,23.19,2025-12-04T16:39:20
4.57,0.00,600.00,23.19,2025-12-04T16:39:31
4.57,0.00,600.00,23.12,2025-12-04T16:39:41
4.55,0.00,600.00,23.19,2025-12-04T16:39:51
4.55,0.00,600.00,23.19,2025-12-04T16:40:01
4.55,0.00,600.00,23.19,2025-12-04T16:40:12
4.55,0.00,599.00,23.12,2025-12-04T16:40:22
4.57,0.00,600.00,23.12,2025-12-04T16:40:32
4.57,0.00,600.00,23.12,2025-12-04T16:40:42
4.57,0.00,600.00,23.12,2025-12-04T16:40:53
4.57,0.00,600.00,23.12,2025-12-04T16:41:03
4.57,0.00,600.00,23.12,2025-12-04T16:41:13
4.57,0.00,600.00,23.12,2025-12-04T16:41:23
4.57,0.00,600.00,23.12,2025-12-04T16:41:33
4.57,0.00,600.00,23.12,2025-12-04T16:41:44
4.57,0.00,600.00,23.12,2025-12-04T16:41:54
4.57,0.00,599.00,23.12,2025-12-04T16:42:05
4.57,0.00,600.00,23.12,2025-12-04T16:42:15
4.57,0.00,600.00,23.19,2025-12-04T16:42:25
4.57,0.00,600.00,23.12,2025-12-04T16:42:35
4.57,0.00,600.00,23.12,2025-12-04T16:42:46
4.57,0.00,600.00,23.12,2025-12-04T16:42:56
4.57,0.00,600.00,23.12,2025-12-04T16:43:06
4.57,0.00,600.00,23.12,2025-12-04T16:43:16
4.57,0.00,600.00,23.12,2025-12-04T16:43:27
4.57,0.00,600.00,23.12,2025-12-04T16:43:37
4.57,0.00,600.00,23.12,2025-12-04T16:43:47
4.57,0.00,600.00,23.12,2025-12-04T16:43:57
4.57,0.00,600.00,23.12,2025-12-04T16:44:07
4.58,0.00,600.00,23.12,2025-12-04T16:44:18
4.63,0.00,600.00,23.12,2025-12-04T16:44:28
4.60,0.00,600.00,23.12,2025-12-04T16:44:38
4.63,0.00,599.00,23.12,2025-12-04T16:44:48
4.62,0.00,608.00,23.00,2025-12-04T16:44:59
4.60,0.00,625.00,22.75,2025-12-04T16:45:09
4.60,0.00,647.00,22.19,2025-12-04T16:45:19
4.84,0.00,631.00,21.50,2025-12-04T16:45:29
4.66,0.00,618.00,21.31,2025-12-04T16:45:39
4.66,0.00,618.00,21.19,2025-12-04T16:45:50
4.65,0.00,601.00,21.06,2025-12-04T16:46:00
4.65,0.00,601.00,20.87,2025-12-04T16:46:10
4.65,0.00,601.00,20.75,2025-12-04T16:46:20
4.64,0.00,601.00,20.62,2025-12-04T16:46:31
4.66,0.00,602.00,20.50,2025-12-04T16:46:41
4.66,0.00,602.00,20.50,2025-12-04T16:46:51
4.66,0.00,601.00,20.50,2025-12-04T16:47:01
4.66,0.00,602.00,20.44,2025-12-04T16:47:11
4.66,0.00,602.00,20.44,2025-12-04T16:47:22
4.66,0.00,602.00,20.37,2025-12-04T16:47:32
4.66,0.00,602.00,20.37,2025-12-04T16:47:42
4.66,0.00,602.00,20.19,2025-12-04T16:47:53
4.66,0.00,602.00,20.19,2025-12-04T16:48:03
4.66,0.00,602.00,20.06,2025-12-04T16:48:13
4.64,0.00,602.00,20.06,2025-12-04T16:48:24
4.66,0.00,602.00,20.00,2025-12-04T16:48:34
4.64,0.00,602.00,19.94,2025-12-04T16:48:44
4.65,0.00,602.00,19.87,2025-12-04T16:48:54
4.65,0.00,602.00,19.81,2025-12-04T16:49:05
4.65,0.00,602.00,19.75,2025-12-04T16:49:15
4.65,0.00,602.00,19.75,2025-12-04T16:49:25
4.66,0.00,602.00,19.69,2025-12-04T16:49:35
4.66,0.00,602.00,19.75,2025-12-04T16:49:45
4.66,0.00,603.00,19.69,2025-12-04T16:49:56
4.66,0.00,603.00,19.69,2025-12-04T16:50:06
4.66,0.00,603.00,19.62,2025-12-04T16:50:16
4.66,0.00,603.00,19.56,2025-12-04T16:50:26
4.63,0.00,609.00,19.56,2025-12-04T16:50:37
4.68,0.00,609.00,19.56,2025-12-04T16:50:47
4.69,0.00,621.00,19.31,2025-12-04T16:50:57
4.72,0.00,613.00,19.19,2025-12-04T16:51:07
4.72,0.00,616.00,18.94,2025-12-04T16:51:17
4.74,0.00,613.00,18.69,2025-12-04T16:51:28
4.72,0.00,613.00,18.50,2025-12-04T16:51:38
4.72,0.00,614.00,18.31,2025-12-04T16:51:48
4.73,0.00,619.00,18.19,2025-12-04T16:51:58
4.74,0.00,619.00,17.94,2025-12-04T16:52:09
4.74,0.00,617.00,17.62,2025-12-04T16:52:19
4.74,0.00,610.00,17.62,2025-12-04T16:52:30
6.47,75.65,792.00,17.37,2025-12-04T16:52:40
6.89,79.15,793.00,15.50,2025-12-04T16:52:50
7.01,44.76,615.00,13.81,2025-12-04T16:53:00
6.95,45.64,615.00,13.06,2025-12-04T16:53:11
6.95,21.85,625.00,12.88,2025-12-04T16:53:21
6.92,24.63,623.00,12.75,2025-12-04T16:53:31
6.92,21.96,623.00,12.69,2025-12-04T16:53:41
6.92,22.00,622.00,12.63,2025-12-04T16:53:51
7.00,87.75,797.00,12.63,2025-12-04T16:54:02
7.31,87.75,798.00,12.63,2025-12-04T16:54:12
7.26,46.25,614.00,12.56,2025-12-04T16:54:23
7.29,88.19,798.00,12.44,2025-12-04T16:54:33
7.33,88.34,799.00,12.38,2025-12-04T16:54:43
7.34,88.49,799.00,12.31,2025-12-04T16:54:54
7.37,88.49,799.00,12.31,2025-12-04T16:55:04
7.39,88.49,800.00,12.31,2025-12-04T16:55:14
7.42,88.64,800.00,12.25,2025-12-04T16:55:25
7.41,2.81,616.00,12.25,2025-12-04T16:55:35
7.45,88.64,800.00,12.25,2025-12-04T16:55:45
7.42,88.79,800.00,12.19,2025-12-04T16:55:55
7.46,88.64,801.00,12.25,2025-12-04T16:56:06
7.44,88.64,800.00,12.25,2025-12-04T16:56:16
7.48,88.64,800.00,12.25,2025-12-04T16:56:26
7.47,88.64,801.00,12.25,2025-12-04T16:56:36
7.49,88.64,801.00,12.25,2025-12-04T16:56:47
7.47,88.64,801.00,12.25,2025-12-04T16:56:57
7.49,88.64,801.00,12.25,2025-12-04T16:57:07
7.50,88.79,539.00,12.19,2025-12-04T16:57:17
7.51,88.64,800.00,12.25,2025-12-04T16:57:27
